"Lot #","Claim #",Status,Description,VIN,"Primary Damage","Secondary Damage",Keys,"Drivability Rating",Engine,Drive,"Missing Parts",Seller,Adjuster,"Cert Received Date",Odometer,"Odometer Brand","Original Title State","Original Title Type","Sale Title State","Sale Title Type","Title Reviewed","Sale Location","Physical Location","Auction Date","Item #","Row Location","# of Runs","Days in Yard","Advance Charges",ACV,"Repair Cost","Current Bid",Reserve,"Reserve Amount","Reserve %",Reviewed,"Auction Comment"
54954671,0,"READY FOR AUCTION","2018 JEEP GRAND CHEROKEE LIMITED",1C4RJFBG3JC200839,"FRONT END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,52530,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,33359,0,0,BTBA,0,0,NO,
54953641,0,"READY FOR AUCTION","2019 JEEP WRANGLER UNLIMITED RUBICON",1C4HJXFG8KW515924,"FRONT END","ALL OVER",YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,35689,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,50535,0,0,BTBA,0,0,NO,
54952171,0,"READY FOR AUCTION","2019 FORD MUSTANG GT",1FA6P8CF6K5157600,ROLLOVER,,YES,DRIVES,"5.0L  8","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,12797,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/07/2021,0,0,0,0,0,44542,0,0,BTBA,0,0,NO,
54804161,0,"READY FOR AUCTION","2011 FORD F150 SVT RAPTOR",1FTEX1R60BFB31329,SIDE,,YES,STARTS,"6.2L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,120958,Actual,NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/30/2021,0,0,0,0,0,32528,0,0,BTBA,0,0,NO,
54801531,0,"READY FOR AUCTION","2021 MAZDA CX-5 TOURING",JM3KFBCMXM0322627,"FRONT END","ALL OVER",YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,8598,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,31247,0,0,BTBA,0,0,NO,
54801131,0,"READY FOR AUCTION","2020 MITSUBISHI OUTLANDER SE",JA4AD3A32LZ045082,"FRONT END",SIDE,YES,NON-STARTS,"2.4L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1004,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/30/2021,0,0,0,0,0,26950,0,0,BTBA,0,0,NO,
54800681,0,"READY FOR AUCTION","2021 BMW 540XI ",WBA73BJ03MCG00600,SIDE,,YES,DRIVES,"3.0L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,554,"Not actual",NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,70700,0,0,BTBA,0,0,NO,
54800071,0,"READY FOR AUCTION","2019 FORD F350 ",1FT8W3BT8KEF68433,"FRONT END",,YES,DRIVES,"6.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,26824,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/28/2021,0,0,0,0,0,58357,0,0,BTBA,0,0,NO,
54791531,0,"READY FOR AUCTION","2019 TOYOTA TUNDRA TRD",5TFDW5F11KX836309,ROLLOVER,,YES,DRIVES,"5.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,58055,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,68241,0,0,BTBA,0,0,NO,
54778311,0,"READY FOR AUCTION","2020 CHEVROLET SILVERADO Z71",1GCUYGETXLZ340777,"FRONT END",,YES,NON-STARTS,"3.0L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14009,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",11/09/2021,0,0,0,0,0,58170,0,0,BTBA,0,0,NO,
54777311,0,"READY FOR AUCTION","2019 DODGE DURANGO RT",1C4SDJCT0KC535596,"FRONT END",,YES,DRIVES,"5.7L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3887,"Not Actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/30/2021,0,0,0,0,0,43527,0,0,BTBA,0,0,NO,
54650921,0,"READY FOR AUCTION","2019 ACURA TLX ASPEC",19UUB2F64KA004523,"FRONT END","REAR END",YES,NON-STARTS,"3.6L  6","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,27344,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/30/2021,0,0,0,0,0,35108,0,0,BTBA,0,0,NO,
54650161,0,"READY FOR AUCTION","2015 TOYOTA SIENNA VMI",5TDYK3DC0FS661388,"ALL OVER",,YES,NON-STARTS,"3.5L  6","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,98764,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,41195,0,0,BTBA,0,0,NO,
52670891,0,"READY FOR AUCTION","2018 JEEP WRANGLER UNLIMITED SAHARA",1C4HJXEN0JW245070,"FRONT END",,YES,NON-STARTS,"2.0L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,19456,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/05/2021,0,0,0,0,0,41907,0,0,BTBA,0,0,NO,
54514531,0,"READY FOR AUCTION","2019 NISSAN PATHFINDER ROCK CREEK",5N1DR2MN8KC613652,"FRONT END",,YES,DRIVES,"3.5L  6","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,28024,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/15/2021,0,0,0,0,0,30555,0,0,BTBA,0,0,NO,
54513971,0,"READY FOR AUCTION","2021 LEXUS UX 250H ",JTHP9JBH4M2045240,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,501,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/15/2021,0,0,0,0,0,38374,0,0,BTBA,0,0,NO,
54513581,0,"READY FOR AUCTION","2021 NISSAN MAXIMA SV",1N4AA6CV9MC502513,"FRONT END",,YES,DRIVES,"3.5L  6","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,11783,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/05/2021,0,0,0,0,0,29700,0,0,BTBA,0,0,NO,
54511101,0,"READY FOR AUCTION","2021 GMC TERRAIN SLE",3GKALTEV2ML353080,"ALL OVER",,YES,DRIVES,"1.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,4079,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,39070,0,0,BTBA,0,0,NO,
54329291,0,"READY FOR AUCTION","2021 FORD EXPLORER ST",1FM5K8GC8MGA01159,"FRONT END",,YES,DRIVES,"3.0L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,12314,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/07/2021,0,0,0,0,0,61445,0,0,BTBA,0,0,NO,
54328741,0,"READY FOR AUCTION","2018 FORD F150 ",1FTEW1EP9JFD27124,"FRONT END",,YES,DRIVES,"2.7L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,28892,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,42501,0,0,BTBA,0,0,NO,
54270811,0,"READY FOR AUCTION","2020 FORD EXPLORER LIMITED",1FMSK8FH8LGC12604,"FRONT END",,YES,NON-STARTS,"2.3L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,24496,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/11/2021,0,0,0,0,0,43340,0,0,BTBA,0,0,NO,
54267551,0,"READY FOR AUCTION","2019 HONDA ACCORD EX",1HGCV1F47KA060337,"FRONT END",,YES,DRIVES,"1.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,34483,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/30/2021,0,0,0,0,0,31293,0,0,BTBA,0,0,NO,
54099861,0,"READY FOR AUCTION","2017 BMW 430I ",WBA4R7C51HK679670,"FRONT END",,YES,DRIVES,"2.0L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,42134,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/12/2021,0,0,0,0,0,33350,0,0,BTBA,0,0,NO,
54099171,0,"READY FOR AUCTION","2018 HONDA RIDGELINE ",5FPYK3F75JB010228,"FRONT END",,YES,NON-STARTS,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,23718,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,37889,0,0,BTBA,0,0,NO,
54098511,0,"READY FOR AUCTION","2020 HYUNDAI VELOSTER TURBO",KMHTH6AB0LU027667,"FRONT END",,YES,NON-STARTS,"1.6L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,22980,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,22885,0,0,BTBA,0,0,NO,
54007131,0,"READY FOR AUCTION","2019 HONDA ACCORD HYBRID EXL",1HGCV3F51KA000588,"FRONT END",,YES,DRIVES,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,52955,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,28794,0,0,BTBA,0,0,NO,
53961231,0,"READY FOR AUCTION","2021 JEEP GRAND CHEROKEE LIMITED",1C4RJFBG3MC509599,"ALL OVER",,YES,NON-STARTS,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1762,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/31/2021,0,0,0,0,0,41201,0,0,BTBA,0,0,NO,
53960381,0,"READY FOR AUCTION","2020 SUBARU FORESTER ",JF2SKAGC9LH523923,"REAR END",,YES,DRIVES,"2.5L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,15390,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/21/2021,0,0,0,0,0,30034,0,0,BTBA,0,0,NO,
53960001,0,"READY FOR AUCTION","2021 ACURA TLX ",19UUB5F38MA003126,"FRONT END",,YES,STARTS,"2.0L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,3927,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",11/26/2021,0,0,0,0,0,40737,0,0,BTBA,0,0,NO,
53959111,0,"READY FOR AUCTION","2018 TOYOTA HIGHLANDER LE",5TDBZRFH5JS499781,SIDE,,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,67979,"Not actual",NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/21/2021,0,0,0,0,0,28144,0,0,BTBA,0,0,NO,
53721011,0,"READY FOR AUCTION","2019 JEEP WRANGLER UNLIMITED SAHARA",1C4HJXEG2KW578244,ROLLOVER,,YES,NON-STARTS,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,22000,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,44955,0,0,BTBA,0,0,NO,
53841121,0,"READY FOR AUCTION","2017 TOYOTA SEQUOIA LIMITED",5TDJY5G17HS153203,"FRONT END",,YES,DRIVES,"5.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,119609,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/30/2021,0,0,0,0,0,54092,0,0,BTBA,0,0,NO,
53840491,0,"READY FOR AUCTION","2019 BMW X1 XDRIVE28I",WBXHT3C53K5L35555,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,11240,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/21/2021,0,0,0,0,0,38814,0,0,BTBA,0,0,NO,
53837921,0,"READY FOR AUCTION","1999 PORSCHE BOXSTER ",WP0CA2983XU624716,"WATER FLOOD",,YES,NON-STARTS,"2.5L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,39100,"Exceeds mechanical limits",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,13843,0,0,BTBA,0,0,NO,
53835581,0,"READY FOR AUCTION","2015 MITSUBISHI LANCER EVOLUTION GSR",JA32W8FV1FU012893,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,63496,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",12/09/2021,0,0,0,0,0,39377,0,0,BTBA,0,0,NO,
53724691,0,"READY FOR AUCTION","2021 VOLVO XC90 T6 MOMENTUM",YV4A22PK3M1706491,"ALL OVER",,YES,NON-STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,1736,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/19/2021,0,0,0,0,0,61437,0,0,BTBA,0,0,NO,
53724151,0,"READY FOR AUCTION","2020 HONDA ACCORD SPORT",1HGCV1F32LA149645,"FRONT END","ALL OVER",YES,NON-STARTS,"1.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2264,Actual,NY,"MV-907A SALVAGE CERTIFICATE",NY,"MV-907A SALVAGE CERTIFICATE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,29480,0,0,BTBA,0,0,NO,
53721531,0,"READY FOR AUCTION","2019 HONDA PILOT EXL",5FNYF6H48KB051469,"FRONT END",,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,16222,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,36857,0,0,BTBA,0,0,NO,
53690401,0,"READY FOR AUCTION","2020 JEEP GLADIATOR OVERLAND",1C6HJTFG4LL199330,"REAR END",,YES,DRIVES,"3.6L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,6563,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,52470,0,0,BTBA,0,0,NO,
53645021,0,"READY FOR AUCTION","2019 BMW 430I ",WBA4J1C52KBM14087,SIDE,,YES,DRIVES,"2.0L  4","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,48758,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,26500,0,0,BTBA,0,0,NO,
53644021,0,"READY FOR AUCTION","2021 MAZDA CX-5 TOURING",JM3KFACM9M1356465,"FRONT END",,YES,DRIVES,"2.5L  4","Front-wheel Drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,5690,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,39803,0,0,BTBA,0,0,NO,
53521751,0,"READY FOR AUCTION","2020 LINCOLN CORSAIR ",5LMCJ1D97LUL03582,"FRONT END",,YES,NON-STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14592,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/28/2021,0,0,0,0,0,42418,0,0,BTBA,0,0,NO,
53519611,0,"READY FOR AUCTION","2021 BMW 228XI ",WBA73AK06M7G98538,"WATER FLOOD",,YES,NON-STARTS,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,4893,"Not actual",NJ,"CERTIFICATE OF DESTRUCTION",NJ,"CERTIFICATE OF DESTRUCTION",NO,"NY - NEWBURGH","NY - NEWBURGH",09/21/2021,0,0,0,0,0,41450,0,0,BTBA,0,0,NO,
53503031,0,"READY FOR AUCTION","2018 TOYOTA 4RUNNER LIMITED",JTEBU5JR9J5570179,ROLLOVER,,YES,DRIVES,"4.0L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,21090,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/16/2021,0,0,0,0,0,46147,0,0,BTBA,0,0,NO,
53463581,0,"READY FOR AUCTION","2016 PORSCHE PANAMERA ",WP0AA2A7XGL001514,"FRONT END","REAR END",YES,DRIVES,"3.6L  6","Rear-wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,77417,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/22/2021,0,0,0,0,0,51724,0,0,BTBA,0,0,NO,
53463041,0,"READY FOR AUCTION","2021 FORD BRONCO SPORT BIG BEND",3FMCR9B60MRA12630,"FRONT END",,YES,DRIVES,"1.5L  3",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,7800,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/19/2021,0,0,0,0,0,34277,0,0,BTBA,0,0,NO,
53462021,0,"READY FOR AUCTION","2014 LEXUS GS 350 ",JTHCE1BL8E5026382,"FRONT END",,YES,DRIVES,"3.5L  6","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,76872,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/23/2021,0,0,0,0,0,27955,0,0,BTBA,0,0,NO,
53461211,0,"READY FOR AUCTION","2021 BMW X2 XDRIVE28I",WBXYJ1C05M5S44711,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,2957,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/07/2021,0,0,0,0,0,43544,0,0,BTBA,0,0,NO,
53455911,0,"READY FOR AUCTION","2019 GMC YUKON SLT",1GKS2BKC6KR395035,ROLLOVER,,YES,DRIVES,"5.3L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,17267,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/21/2021,0,0,0,0,0,67194,0,0,BTBA,0,0,NO,
53455431,0,"READY FOR AUCTION","2018 NISSAN TITAN PLATINUM",1N6AA1E56JN514769,"FRONT END",,YES,NON-STARTS,"5.6L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,45000,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/30/2021,0,0,0,0,0,52210,0,0,BTBA,0,0,NO,
53376061,0,"READY FOR AUCTION","2020 TOYOTA TACOMA TRD",5TFCZ5AN6LX230938,"FRONT END",,YES,DRIVES,"3.5L  6",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14006,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/19/2021,0,0,0,0,0,41830,0,0,BTBA,0,0,NO,
69795831,0,"READY FOR AUCTION","2021 LEXUS LX 570 ",JTJFY7AX7M4336389,"FRONT END",,YES,DRIVES,"5.7L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,6471,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",05/17/2022,0,0,0,0,0,103740,0,0,BTBA,0,0,NO,
53340311,0,"READY FOR AUCTION","2020 TOYOTA TUNDRA SX",5TFUY5F10LX873024,"FRONT END",,YES,NON-STARTS,"5.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,33000,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/12/2021,0,0,0,0,0,42193,0,0,BTBA,0,0,NO,
53335091,0,"READY FOR AUCTION","2020 TOYOTA TUNDRA TRD",5TFDY5F13LX922104,"FRONT END",,YES,NON-STARTS,"5.7L  8",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,14504,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",11/02/2021,0,0,0,0,0,59125,0,0,BTBA,0,0,NO,
53334441,0,"READY FOR AUCTION","2019 FORD RANGER XL",1FTER4FH3KLA58282,"FRONT END","ALL OVER",YES,DRIVES,"2.3L  4",4x4,NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,25125,"Not actual",NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",09/15/2021,0,0,0,0,0,32955,0,0,BTBA,0,0,NO,
53156891,0,"READY FOR AUCTION","2019 DODGE DURANGO ",1C4SDJCT3KC807008,STRIPPED,"REAR END",YES,NON-STARTS,"5.7L  8","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,23000,"Not actual",NJ,"SCRAP CERTIFICATE OF TITLE",NJ,"SCRAP CERTIFICATE OF TITLE",NO,"NY - NEWBURGH","NY - NEWBURGH",11/16/2021,0,0,0,0,0,39579,0,0,BTBA,0,0,NO,
53156321,0,"READY FOR AUCTION","2018 PORSCHE MACAN ",WP1AA2A54JLB15450,"FRONT END",,YES,DRIVES,"2.0L  4","All wheel drive",NO,"X159 - KAJ INC","DO NOT CALL APPROVES ONLINE",8/23/2023,42959,Actual,NJ,"CERT OF TITLE-SALVAGE",NJ,"CERT OF TITLE-SALVAGE",NO,"NY - NEWBURGH","NY - NEWBURGH",10/14/2021,0,0,0,0,0,52229,0,0,BTBA,0,0,NO,
